match_id,ball,city,batting_team,toss_decision,target,bowling_team,current_score,runs_left,balls_left,wickets_left,crr,rrr,result
340,2,Chandigarh,Mumbai Indians,bat,168,Kings XI Punjab,31,138,88,10,5.8125,9.409090909090908,1
11326,2,Kolkata,Kolkata Knight Riders,field,219,Royal Challengers Bangalore,138,82,28,6,9.0,17.571428571428573,0
363,1,Kolkata,Kolkata Knight Riders,bat,182,Mumbai Indians,24,159,89,8,4.645161290322581,10.719101123595506,0
311,3,Jaipur,Kings XI Punjab,field,191,Rajasthan Royals,135,57,15,3,7.714285714285714,22.8,0
7944,1,Bengaluru,Sunrisers Hyderabad,field,222,Royal Challengers Bangalore,91,132,59,8,8.950819672131148,13.423728813559322,0
11323,2,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,170,21,4,3,8.793103448275861,31.5,0
302,4,Bangalore,Royal Challengers Bangalore,field,128,Chennai Super Kings,124,5,14,8,7.018867924528302,2.142857142857143,1
461,2,Abu Dhabi,Rajasthan Royals,field,133,Sunrisers Hyderabad,45,89,70,7,5.4,7.628571428571429,1
541,6,Mumbai,Sunrisers Hyderabad,bat,157,Mumbai Indians,128,30,6,2,6.7368421052631575,30.0,0
148,5,Centurion,Rajasthan Royals,field,105,Royal Challengers Bangalore,24,82,91,10,4.9655172413793105,5.406593406593407,1
496,3,Hyderabad,Kings XI Punjab,field,205,Sunrisers Hyderabad,167,39,33,6,11.517241379310345,7.090909090909091,1
350,2,Bangalore,Kings XI Punjab,field,158,Royal Challengers Bangalore,62,97,76,9,8.454545454545455,7.657894736842105,1
11311,1,Bengaluru,Delhi Capitals,field,154,Royal Challengers Bangalore,36,119,101,9,11.368421052631579,7.069306930693069,1
461,1,Abu Dhabi,Rajasthan Royals,field,133,Sunrisers Hyderabad,28,106,89,8,5.419354838709677,7.146067415730337,1
515,1,Mumbai,Chennai Super Kings,field,173,Mumbai Indians,161,13,17,7,9.37864077669903,4.588235294117647,1
397,5,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,99,82,37,7,7.156626506024097,13.297297297297296,0
36,2,Hyderabad,Kolkata Knight Riders,field,209,Sunrisers Hyderabad,12,198,106,9,5.142857142857143,11.20754716981132,0
530,5,Mumbai,Chennai Super Kings,bat,183,Mumbai Indians,89,95,85,10,15.257142857142858,6.705882352941177,1
303,4,Kolkata,Mumbai Indians,field,175,Kolkata Knight Riders,119,57,26,6,7.595744680851064,13.153846153846153,1
11318,1,Mumbai,Rajasthan Royals,field,191,Mumbai Indians,95,97,65,9,10.363636363636363,8.953846153846154,1
440,3,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,89,62,33,6,6.137931034482759,11.272727272727273,0
116,4,Mumbai,Chennai Super Kings,bat,112,Kings XI Punjab,77,36,50,9,6.6,4.32,1
11311,5,Bengaluru,Delhi Capitals,field,154,Royal Challengers Bangalore,82,73,67,8,9.283018867924529,6.537313432835821,1
525,1,Bangalore,Sunrisers Hyderabad,field,166,Royal Challengers Bangalore,119,48,41,8,9.037974683544304,7.024390243902439,1
383,6,Bangalore,Mumbai Indians,field,156,Royal Challengers Bangalore,4,153,108,10,2.0,8.5,0
354,1,Chandigarh,Kings XI Punjab,bat,177,Rajasthan Royals,68,110,53,6,6.08955223880597,12.452830188679245,0
538,5,Bangalore,Royal Challengers Bangalore,field,181,Chennai Super Kings,154,28,1,3,7.764705882352941,168.0,0
504,2,Kolkata,Kolkata Knight Riders,field,154,Chennai Super Kings,6,149,118,10,18.0,7.576271186440678,1
243,1,Chandigarh,Kings XI Punjab,field,188,Chennai Super Kings,132,57,41,8,10.025316455696203,8.341463414634147,1
7924,3,Bengaluru,Mumbai Indians,field,173,Royal Challengers Bangalore,118,56,39,5,8.74074074074074,8.615384615384615,0
7909,6,Mohali,Sunrisers Hyderabad,bat,201,Kings XI Punjab,3,199,114,9,3.0,10.473684210526315,0
246,3,Jaipur,Kolkata Knight Riders,field,159,Rajasthan Royals,145,15,21,9,8.787878787878787,4.285714285714286,1
429,6,Bangalore,Kings XI Punjab,field,174,Royal Challengers Bangalore,148,27,24,8,9.25,6.75,1
569,6,Chandigarh,Chennai Super Kings,bat,130,Kings XI Punjab,76,55,60,8,7.6,5.5,1
97,2,Chandigarh,Rajasthan Royals,field,221,Kings XI Punjab,83,139,52,7,7.323529411764706,16.03846153846154,0
184,6,Bangalore,Royal Challengers Bangalore,field,92,Rajasthan Royals,26,67,108,10,13.0,3.7222222222222223,1
488,1,Bangalore,Royal Challengers Bangalore,field,198,Kings XI Punjab,40,159,77,6,5.5813953488372094,12.38961038961039,0
110,6,Chennai,Chennai Super Kings,bat,211,Rajasthan Royals,177,35,18,7,10.411764705882353,11.666666666666666,0
496,1,Hyderabad,Kings XI Punjab,field,205,Sunrisers Hyderabad,95,111,77,8,13.255813953488373,8.64935064935065,1
421,1,Mumbai,Kings XI Punjab,bat,174,Mumbai Indians,110,65,41,5,8.354430379746836,9.512195121951219,0
325,3,Kolkata,Kolkata Knight Riders,field,134,Kings XI Punjab,96,39,27,4,6.193548387096774,8.666666666666666,0
243,3,Chandigarh,Kings XI Punjab,field,188,Chennai Super Kings,163,26,21,6,9.878787878787879,7.428571428571429,1
70,4,Bangalore,Rajasthan Royals,field,135,Royal Challengers Bangalore,21,115,104,9,7.875,6.634615384615385,1
107,5,Chennai,Chennai Super Kings,bat,126,Royal Challengers Bangalore,40,87,97,10,10.434782608695652,5.381443298969073,0
500,6,Hyderabad,Kolkata Knight Riders,bat,142,Sunrisers Hyderabad,8,135,108,9,4.0,7.5,1
453,1,Hyderabad,Sunrisers Hyderabad,bat,130,Kolkata Knight Riders,49,82,77,10,6.837209302325581,6.3896103896103895,1
11412,4,Chennai,Mumbai Indians,bat,136,Chennai Super Kings,123,14,26,6,7.851063829787234,3.230769230769231,1
206,7,Chennai,Rajasthan Royals,bat,246,Chennai Super Kings,68,179,77,10,9.488372093023257,13.948051948051948,0
564,3,Hyderabad,Kings XI Punjab,bat,185,Sunrisers Hyderabad,32,154,99,10,9.142857142857142,9.333333333333334,0
400,2,Chandigarh,Kolkata Knight Riders,field,157,Kings XI Punjab,0,158,118,9,0.0,8.033898305084746,0
70,3,Bangalore,Rajasthan Royals,field,135,Royal Challengers Bangalore,81,55,51,8,7.043478260869565,6.470588235294118,1
524,6,Mumbai,Mumbai Indians,field,177,Kings XI Punjab,75,103,30,4,5.0,20.6,0
257,3,Mumbai,Chennai Super Kings,field,164,Mumbai Indians,87,78,57,8,8.285714285714286,8.210526315789474,0
551,4,Hyderabad,Chennai Super Kings,field,192,Sunrisers Hyderabad,18,175,104,9,6.75,10.096153846153847,0
407,3,Bangalore,Royal Challengers Bangalore,field,117,Rajasthan Royals,1,117,117,10,2.0,6.0,1
520,1,Pune,Kings XI Punjab,field,162,Rajasthan Royals,131,32,5,2,6.834782608695652,38.4,0
308,2,Chennai,Mumbai Indians,field,112,Chennai Super Kings,27,86,100,10,8.1,5.16,1
7944,5,Bengaluru,Sunrisers Hyderabad,field,222,Royal Challengers Bangalore,170,53,19,8,10.099009900990099,16.736842105263158,0
576,1,Kolkata,Chennai Super Kings,field,202,Mumbai Indians,71,132,59,9,6.983606557377049,13.423728813559322,0
398,1,Jaipur,Rajasthan Royals,field,124,Kings XI Punjab,89,36,35,6,6.2823529411764705,6.171428571428572,1
11347,2,Mumbai,Mumbai Indians,field,143,Kolkata Knight Riders,52,92,82,9,8.210526315789474,6.7317073170731705,1
308,6,Chennai,Mumbai Indians,field,112,Chennai Super Kings,61,52,78,10,8.714285714285714,4.0,1
493,6,Hyderabad,Mumbai Indians,bat,157,Sunrisers Hyderabad,3,155,108,9,1.5,8.61111111111111,1
11,4,Kolkata,Kolkata Knight Riders,field,170,Kings XI Punjab,120,51,56,8,11.25,5.464285714285714,1
75,3,Kolkata,Mumbai Indians,bat,137,Kolkata Knight Riders,29,109,93,7,6.444444444444445,7.032258064516129,1
421,5,Mumbai,Kings XI Punjab,bat,174,Mumbai Indians,110,65,43,5,8.571428571428571,9.069767441860465,0
11323,4,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,164,27,8,4,8.785714285714286,20.25,0
7937,5,Indore,Kings XI Punjab,field,250,Kolkata Knight Riders,128,123,43,5,9.974025974025974,17.162790697674417,0
169,4,Durban,Kings XI Punjab,bat,116,Chennai Super Kings,67,50,20,4,4.02,15.0,0
457,6,Kolkata,Chennai Super Kings,bat,148,Mumbai Indians,12,137,102,7,4.0,8.058823529411764,0
63,6,Mumbai,Royal Challengers Bangalore,bat,165,Mumbai Indians,104,62,42,7,8.0,8.857142857142858,1
202,3,Chennai,Chennai Super Kings,bat,161,Royal Challengers Bangalore,143,19,15,6,8.17142857142857,7.6,1
7932,4,Hyderabad,Royal Challengers Bangalore,field,155,Sunrisers Hyderabad,86,70,50,5,7.371428571428571,8.4,0
597,1,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,51,139,77,8,7.116279069767442,10.831168831168831,0
347,4,Chennai,Kolkata Knight Riders,bat,139,Chennai Super Kings,6,134,116,10,9.0,6.931034482758621,1
7927,2,Indore,Mumbai Indians,field,184,Kings XI Punjab,90,95,46,8,7.297297297297297,12.391304347826088,1
11346,2,Mohali,Kings XI Punjab,field,172,Chennai Super Kings,109,64,64,10,11.678571428571429,6.0,1
7917,3,Bengaluru,Chennai Super Kings,field,213,Royal Challengers Bangalore,55,159,87,8,10.0,10.96551724137931,1
118,5,Cape Town,Chennai Super Kings,field,165,Mumbai Indians,82,84,49,7,6.929577464788732,10.285714285714286,0
65,5,Jaipur,Rajasthan Royals,bat,166,Kings XI Punjab,153,14,19,6,9.089108910891088,4.421052631578948,1
11326,7,Kolkata,Kolkata Knight Riders,field,219,Royal Challengers Bangalore,106,114,41,6,8.050632911392405,16.682926829268293,0
564,4,Hyderabad,Kings XI Punjab,bat,185,Sunrisers Hyderabad,174,12,2,3,8.847457627118644,36.0,0
442,6,Jaipur,Rajasthan Royals,field,141,Chennai Super Kings,35,107,72,7,4.375,8.916666666666666,1
554,4,Chennai,Royal Challengers Bangalore,bat,148,Chennai Super Kings,124,25,2,0,6.305084745762712,75.0,0
454,5,Delhi,Mumbai Indians,bat,192,Chennai Super Kings,97,96,55,7,8.953846153846154,10.472727272727273,0
340,1,Chandigarh,Mumbai Indians,bat,168,Kings XI Punjab,59,110,65,8,6.4363636363636365,10.153846153846153,1
421,8,Mumbai,Kings XI Punjab,bat,174,Mumbai Indians,170,5,-2,0,8.360655737704919,-15.0,0
63,2,Mumbai,Royal Challengers Bangalore,bat,165,Mumbai Indians,38,128,88,9,7.125,8.727272727272727,1
63,6,Mumbai,Royal Challengers Bangalore,bat,165,Mumbai Indians,22,144,102,10,7.333333333333333,8.470588235294118,1
7946,5,Jaipur,Royal Challengers Bangalore,bat,174,Rajasthan Royals,133,42,7,1,7.061946902654867,36.0,0
7939,1,Pune,Chennai Super Kings,field,192,Sunrisers Hyderabad,15,178,107,10,6.923076923076923,9.981308411214954,1
436,4,Chandigarh,Rajasthan Royals,field,145,Kings XI Punjab,90,56,50,8,7.714285714285714,6.72,1
14,4,Kolkata,Sunrisers Hyderabad,field,172,Kolkata Knight Riders,46,127,80,9,6.9,9.525,0
11342,6,Mumbai,Sunrisers Hyderabad,bat,170,Mumbai Indians,88,83,54,7,8.0,9.222222222222221,0
7910,5,Pune,Rajasthan Royals,field,210,Chennai Super Kings,35,176,91,7,7.241379310344827,11.604395604395604,0
11331,5,Jaipur,Delhi Capitals,field,196,Rajasthan Royals,151,46,25,8,9.536842105263158,11.04,1
397,6,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,7,174,114,10,7.0,9.157894736842104,0
11147,5,Hyderabad,Royal Challengers Bangalore,field,233,Sunrisers Hyderabad,68,166,49,4,5.746478873239437,20.3265306122449,0
196,4,Chandigarh,Kings XI Punjab,bat,183,Kolkata Knight Riders,100,84,32,5,6.818181818181818,15.75,0
541,7,Mumbai,Sunrisers Hyderabad,bat,157,Mumbai Indians,124,34,17,6,7.223300970873787,12.0,0
71,2,Chennai,Chennai Super Kings,bat,147,Kolkata Knight Riders,47,101,82,10,7.421052631578948,7.390243902439025,1
11347,4,Mumbai,Mumbai Indians,field,143,Kolkata Knight Riders,93,51,50,9,7.9714285714285715,6.12,1
45,3,Bangalore,Kolkata Knight Riders,field,158,Royal Challengers Bangalore,133,26,57,8,12.666666666666666,2.736842105263158,1
425,2,Chennai,Kings XI Punjab,bat,186,Chennai Super Kings,55,132,70,8,6.6,11.314285714285715,0
581,7,Kolkata,Mumbai Indians,field,187,Kolkata Knight Riders,18,170,107,10,8.307692307692308,9.532710280373832,1
600,5,Mumbai,Mumbai Indians,field,174,Kolkata Knight Riders,155,20,19,6,9.207920792079207,6.315789473684211,1
11346,1,Mohali,Kings XI Punjab,field,172,Chennai Super Kings,61,112,89,10,11.806451612903226,7.550561797752809,1
429,6,Bangalore,Kings XI Punjab,field,174,Royal Challengers Bangalore,51,124,78,9,7.285714285714286,9.538461538461538,1
169,5,Durban,Kings XI Punjab,bat,116,Chennai Super Kings,49,68,43,6,3.8181818181818183,9.488372093023257,0
554,3,Chennai,Royal Challengers Bangalore,bat,148,Chennai Super Kings,72,77,57,7,6.857142857142857,8.105263157894736,0
11149,7,Mohali,Delhi Capitals,field,175,Kings XI Punjab,29,147,101,9,9.157894736842104,8.732673267326733,0
65,3,Jaipur,Rajasthan Royals,bat,166,Kings XI Punjab,106,61,45,6,8.48,8.133333333333333,1
425,6,Chennai,Kings XI Punjab,bat,186,Chennai Super Kings,65,122,60,8,6.5,12.2,0
453,5,Hyderabad,Sunrisers Hyderabad,bat,130,Kolkata Knight Riders,70,61,67,10,7.9245283018867925,5.462686567164179,1
110,5,Chennai,Chennai Super Kings,bat,211,Rajasthan Royals,140,72,43,8,10.909090909090908,10.046511627906977,0
527,5,Kolkata,Kolkata Knight Riders,field,165,Chennai Super Kings,64,102,61,7,6.508474576271187,10.032786885245901,1
142,3,Port Elizabeth,Kings XI Punjab,bat,153,Kolkata Knight Riders,65,89,75,8,8.666666666666666,7.12,1
338,5,Jaipur,Rajasthan Royals,field,189,Royal Challengers Bangalore,91,99,43,7,7.090909090909091,13.813953488372093,0
464,3,Sharjah,Kings XI Punjab,field,191,Rajasthan Royals,164,28,15,7,9.371428571428572,11.2,1
381,8,Chennai,Kolkata Knight Riders,bat,190,Chennai Super Kings,69,122,76,9,9.409090909090908,9.631578947368421,1
202,1,Chennai,Chennai Super Kings,bat,161,Royal Challengers Bangalore,66,96,77,9,9.209302325581396,7.48051948051948,1
74,2,Bangalore,Royal Challengers Bangalore,bat,178,Chennai Super Kings,13,166,106,10,5.571428571428571,9.39622641509434,0
634,5,Delhi,Kolkata Knight Riders,field,162,Sunrisers Hyderabad,53,110,79,9,7.7560975609756095,8.354430379746836,0
432,1,Bangalore,Royal Challengers Bangalore,bat,161,Sunrisers Hyderabad,158,4,17,7,9.20388349514563,1.411764705882353,1
11341,1,Chennai,Delhi Capitals,field,186,Chennai Super Kings,71,116,71,6,8.693877551020408,9.80281690140845,0
96,1,Mumbai,Mumbai Indians,field,156,Chennai Super Kings,78,79,83,10,12.64864864864865,5.710843373493976,1
527,6,Kolkata,Kolkata Knight Riders,field,165,Chennai Super Kings,53,113,72,9,6.625,9.416666666666666,1
159,1,Durban,Royal Challengers Bangalore,bat,129,Chennai Super Kings,106,24,17,4,6.174757281553398,8.470588235294118,1
555,2,Kolkata,Sunrisers Hyderabad,field,167,Kolkata Knight Riders,60,108,64,6,6.428571428571429,10.125,0
11335,3,Chennai,Chennai Super Kings,field,159,Mumbai Indians,70,90,51,5,6.086956521739131,10.588235294117647,0
11147,2,Hyderabad,Royal Challengers Bangalore,field,233,Sunrisers Hyderabad,62,172,52,4,5.470588235294118,19.846153846153847,0
562,5,Mumbai,Mumbai Indians,bat,235,Royal Challengers Bangalore,174,62,13,5,9.757009345794392,28.615384615384617,0
159,6,Durban,Royal Challengers Bangalore,bat,129,Chennai Super Kings,76,54,42,7,5.846153846153846,7.714285714285714,1
11153,2,Bengaluru,Kolkata Knight Riders,field,210,Royal Challengers Bangalore,163,48,16,5,9.403846153846153,18.0,1
320,6,Chennai,Chennai Super Kings,bat,205,Royal Challengers Bangalore,52,154,84,10,8.666666666666666,11.0,1
7931,3,Indore,Kings XI Punjab,field,160,Rajasthan Royals,25,136,99,9,7.142857142857143,8.242424242424242,1
296,5,Dharamsala,Royal Challengers Bangalore,bat,232,Kings XI Punjab,76,157,55,5,7.015384615384615,17.12727272727273,0
1,6,Hyderabad,Royal Challengers Bangalore,field,207,Sunrisers Hyderabad,110,98,54,8,10.0,10.88888888888889,0
60,6,Bangalore,Royal Challengers Bangalore,field,222,Kolkata Knight Riders,29,194,78,6,4.142857142857143,14.923076923076923,0
368,2,Kolkata,Chennai Super Kings,field,158,Kolkata Knight Riders,85,74,70,10,10.2,6.3428571428571425,1
330,1,Chandigarh,Kolkata Knight Riders,bat,124,Kings XI Punjab,20,105,101,10,6.315789473684211,6.237623762376238,1
397,5,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,69,112,55,8,6.369230769230769,12.218181818181819,0
452,2,Bangalore,Chennai Super Kings,field,106,Royal Challengers Bangalore,57,50,82,6,9.0,3.658536585365854,0
248,4,Chennai,Royal Challengers Bangalore,bat,183,Chennai Super Kings,157,27,2,3,7.983050847457627,81.0,0
597,6,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,112,78,36,8,8.0,13.0,0
551,4,Hyderabad,Chennai Super Kings,field,192,Sunrisers Hyderabad,58,135,80,8,8.7,10.125,0
478,6,Ranchi,Kolkata Knight Riders,bat,148,Chennai Super Kings,35,114,96,9,8.75,7.125,0
455,2,Delhi,Rajasthan Royals,bat,132,Sunrisers Hyderabad,100,33,28,5,6.521739130434782,7.071428571428571,1
145,7,Durban,Kings XI Punjab,field,211,Rajasthan Royals,44,168,71,5,5.387755102040816,14.19718309859155,0
7947,6,Hyderabad,Kolkata Knight Riders,bat,183,Sunrisers Hyderabad,44,140,102,10,14.666666666666666,8.235294117647058,1
11334,3,Kolkata,Rajasthan Royals,field,185,Kolkata Knight Riders,153,33,15,4,8.742857142857142,13.2,1
193,5,Chandigarh,Kings XI Punjab,field,183,Rajasthan Royals,137,47,19,3,8.138613861386139,14.842105263157896,0
67,6,Chennai,Mumbai Indians,field,208,Chennai Super Kings,8,201,114,10,8.0,10.578947368421053,0
156,6,Centurion,Royal Challengers Bangalore,field,173,Kolkata Knight Riders,151,23,12,6,8.38888888888889,11.5,1
7924,5,Bengaluru,Mumbai Indians,field,173,Royal Challengers Bangalore,34,140,91,7,7.0344827586206895,9.23076923076923,0
11346,8,Mohali,Kings XI Punjab,field,172,Chennai Super Kings,75,98,82,10,11.842105263157896,7.170731707317073,1
227,1,Kolkata,Kolkata Knight Riders,bat,132,Rajasthan Royals,48,85,77,8,6.6976744186046515,6.623376623376624,1
303,2,Kolkata,Mumbai Indians,field,175,Kolkata Knight Riders,85,91,58,7,8.225806451612904,9.413793103448276,1
22,1,Indore,Mumbai Indians,field,198,Kings XI Punjab,118,81,65,9,12.872727272727273,7.476923076923077,1
391,5,Chandigarh,Chennai Super Kings,field,138,Kings XI Punjab,96,43,37,10,6.9397590361445785,6.972972972972973,1
634,1,Delhi,Kolkata Knight Riders,field,162,Sunrisers Hyderabad,131,32,11,4,7.2110091743119265,17.454545454545453,0
11343,1,Mohali,Kolkata Knight Riders,field,186,Kings XI Punjab,92,95,65,9,10.036363636363637,8.76923076923077,1
506,1,Kolkata,Royal Challengers Bangalore,field,195,Kolkata Knight Riders,94,102,41,7,7.139240506329114,14.926829268292684,0
11150,2,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,51,114,94,10,11.76923076923077,7.276595744680851,1
208,6,Kolkata,Kings XI Punjab,bat,200,Kolkata Knight Riders,107,94,60,9,10.7,9.4,1
416,1,Jaipur,Rajasthan Royals,bat,144,Sunrisers Hyderabad,7,138,107,10,3.230769230769231,7.738317757009346,1
11338,3,Kolkata,Mumbai Indians,field,241,Kolkata Knight Riders,10,232,111,9,6.666666666666667,12.54054054054054,0
552,3,Chandigarh,Kings XI Punjab,bat,172,Mumbai Indians,44,129,87,8,8.0,8.89655172413793,0
7918,1,Hyderabad,Kings XI Punjab,field,140,Sunrisers Hyderabad,45,96,83,10,7.297297297297297,6.9397590361445785,0
450,5,Dharamsala,Mumbai Indians,field,183,Kings XI Punjab,62,122,67,7,7.018867924528302,10.925373134328359,0
494,4,Ranchi,Chennai Super Kings,bat,148,Rajasthan Royals,51,98,80,8,7.65,7.35,1
532,4,Pune,Kolkata Knight Riders,field,155,Kings XI Punjab,73,83,56,5,6.84375,8.892857142857142,1
11331,1,Jaipur,Delhi Capitals,field,196,Rajasthan Royals,74,123,71,9,9.061224489795919,10.394366197183098,1
371,5,Dharamsala,Kings XI Punjab,field,120,Chennai Super Kings,108,13,31,7,7.280898876404494,2.5161290322580645,1
11152,3,Delhi,Sunrisers Hyderabad,field,134,Delhi Capitals,110,25,39,7,8.148148148148149,3.8461538461538463,1
496,2,Hyderabad,Kings XI Punjab,field,205,Sunrisers Hyderabad,88,118,82,9,13.894736842105264,8.634146341463415,1
484,3,Mumbai,Royal Challengers Bangalore,field,187,Mumbai Indians,111,77,51,8,9.652173913043478,9.058823529411764,0
420,5,Jaipur,Rajasthan Royals,field,171,Royal Challengers Bangalore,141,31,19,7,8.376237623762377,9.789473684210526,1
182,2,Kolkata,Kolkata Knight Riders,bat,164,Chennai Super Kings,106,59,10,1,5.781818181818182,35.4,0
534,5,Bangalore,Royal Challengers Bangalore,field,209,Mumbai Indians,55,155,67,8,6.226415094339623,13.880597014925373,0
7901,5,Bengaluru,Royal Challengers Bangalore,field,161,Kings XI Punjab,81,81,61,8,8.23728813559322,7.967213114754099,1
563,3,Chennai,Rajasthan Royals,bat,157,Chennai Super Kings,74,84,51,7,6.434782608695652,9.882352941176471,0
61,4,Chandigarh,Kings XI Punjab,bat,240,Chennai Super Kings,11,230,110,10,6.6,12.545454545454545,0
576,1,Kolkata,Chennai Super Kings,field,202,Mumbai Indians,125,78,23,5,7.731958762886598,20.347826086956523,0
11334,3,Kolkata,Rajasthan Royals,field,185,Kolkata Knight Riders,0,186,117,10,0.0,9.538461538461538,1
11153,3,Bengaluru,Kolkata Knight Riders,field,210,Royal Challengers Bangalore,36,175,105,9,14.4,10.0,1
276,5,Chennai,Chennai Super Kings,bat,147,Rajasthan Royals,141,7,13,9,7.906542056074766,3.230769230769231,1
526,1,Ahmedabad,Rajasthan Royals,bat,164,Mumbai Indians,109,56,35,8,7.694117647058824,9.6,1
11334,2,Kolkata,Rajasthan Royals,field,185,Kolkata Knight Riders,53,133,88,9,9.9375,9.068181818181818,1
420,4,Jaipur,Rajasthan Royals,field,171,Royal Challengers Bangalore,78,94,62,8,8.068965517241379,9.096774193548388,1
